,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.06390933,0.05654493,0.057779353,0.053600334,0.06108563,0.057637658,0.055452228,0.049571317,0.056176014,0.050794058,0.049076088,0.05199613,0.053184357,0.05723748,0.05239826,0.055463232,0.06269338,0.055400148
1,0.06463233,0.056942504,0.05697404,0.054105375,0.05933107,0.05818496,0.055943668,0.04943998,0.056150373,0.05033269,0.048881743,0.05118498,0.054246686,0.05659103,0.052259386,0.055295408,0.06381215,0.05569163
2,0.064991005,0.057171103,0.05642427,0.054424163,0.058326814,0.058521263,0.05616588,0.04936675,0.056164205,0.050133657,0.048810143,0.05077771,0.05494493,0.05612045,0.05226146,0.05517926,0.06427777,0.055939216
3,0.06516133,0.057270736,0.0561543,0.054590825,0.057793517,0.05868233,0.05628255,0.049331795,0.056163773,0.05005531,0.048758097,0.05058927,0.05530446,0.055859067,0.052289046,0.055142213,0.06449595,0.056075413
4,0.06523872,0.057321753,0.056018118,0.054681625,0.05753298,0.058754917,0.056339793,0.049327914,0.056161515,0.050023407,0.048733175,0.050502528,0.055492498,0.05571964,0.05230434,0.055124525,0.06458069,0.05614182
5,0.06527665,0.057342272,0.055950206,0.054732047,0.057401918,0.05879213,0.05636219,0.049326945,0.05616275,0.050006542,0.048719436,0.0504635,0.055587083,0.0556489,0.05231428,0.055118877,0.064615026,0.05617924
6,0.065294355,0.05735298,0.055917643,0.0547546,0.05734035,0.058809962,0.056373157,0.049328804,0.056163635,0.04999867,0.048711885,0.050444957,0.055632666,0.05561067,0.05231876,0.055118978,0.064632386,0.056195516
7,0.065303154,0.057357464,0.055901237,0.05476855,0.057307694,0.058819108,0.05637964,0.049330357,0.056164585,0.049995873,0.048707247,0.050435342,0.055656206,0.055590026,0.052322097,0.055118904,0.064640075,0.05620241
8,0.065308064,0.057358745,0.055892926,0.0547756,0.057291318,0.058824025,0.05638061,0.04933176,0.056163527,0.049994938,0.048704702,0.050431315,0.055668443,0.05558063,0.052324355,0.055119567,0.06464378,0.05620569
9,0.06531041,0.057360347,0.05588849,0.05478008,0.057283185,0.058825374,0.05638149,0.049333464,0.05616508,0.049994577,0.048703447,0.050429307,0.055674084,0.055575695,0.052324314,0.05511848,0.06464399,0.05620822
